id,gia,tieu_de,mo_ta_chi_tiet,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu
6620,6.8,Xe Jupiter thái lan,Bán về anh em dọn kiểng hay làm gì làm máy bao ngon và im như chó thở chạy bao sướng bao im luôn,Yamaha,Jupiter,2007.0,32658.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
6621,25.0,Sonic giao lưu Tay Ga,Xe bao mêm biển số thành phố cần giao lưu tay ga,Honda,Dòng khác,2021.0,200000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
6622,2.5,nouvo 4 giay to day du co bot cho AE xe mạnh,Xe nouvo 4 chinh hang yamaha xe mạnh dư dùng nen bán còn bớt cho anh em lay xe ve di lam thoai mai xe co giay to day du gia 2tr500k xem xe tại 206 tinh lo 8 cu chi tp hcm xe nhà bán vì moi mua xe mới nen bán lien he,Yamaha,Nouvo,2011.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
6623,65.5,Sh mode ABS 10 2024,Shmode bản đặc biệt bạc đen ABS xe date 2024 đăng kí lần đầu 2 10 2024 BSTP Q12 số đẹp 1 đời chủ Xe nhà đi kĩ chủ yếu trùm mền odo 1500km dán keo nguyên chiếc mới như hãng dẫn ra Mình đứng tên cavet đứng bán cho ace nha 65tr500 Xem xe tại Bình Mỹ Củ Chi,Honda,SH Mode,2024.0,1525.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6624,3.5,Xe Cub 78 50cc,Dư xe để chật nhà cần bán lại cho anh em cần mua về tuốt lại cho con đi học cho mẹ đi chợ Như hình giấy tờ đầy đủ biển Củ Chi tphcm Dân độ xe nhìn phuộc với baga phía sau là biết giá này là gần đủ tiền đồ độ xe chưa tính xe rồi mua thì quá lời Dư nên bán giá này chỉ fix xăng mn thông cảm,Honda,Cub,1996.0,10000.0,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản
6625,5.2,plaggio Vespa xe đẹp im máy móc nguyên zin mới,Plaggio vespa máy móc im nguyên zin máy móc chưa bung xe đẹp áo xe liền lạc không bễ xe đẹp kèn đèn bình đề chức năng OK giấy tờ đủ mua về đi làm đi chơi đi dạo đều OK xe không hao xăng,Piaggio,Vespa,2010.0,9.0,Đã sử dụng,Tay ga,100 - 175 cc,Đức
6626,10.0,Xe Benelli TNT 15,Chật nhà e đi làm miết không dùng đến và không có thời gian để đi phượt giấy tờ đầy đủ k9c ạ ai cần liên hệ e ạ,Hãng khác,Dòng khác,2018.0,30000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác
6627,5.5,Cần bán chiếc future ms dọn,Xe ms dọn lại bán cho ae rẻ xe có giấy tờ ai mua liên hệ tui,Honda,Future,2025.0,333.0,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật
6628,10.0,Ko đi nữa cần bán,Xe còn đẹp ai cần lh xe chinh chủ nhé,Honda,PS,2006.0,8888.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
6629,2.0,Xe Như Hình chuyên Công Trình,Bán xe như hình máy móc êm xe không đâm đụng té ngã chỉ cũ theo năm tháng Mua về là đi Rớt dép là nổ máy,Honda,Dream,1999.0,88888.0,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan
6630,2.5,sym 50cc,Xe như hình hoạt động tốt đã lên máy 100cc,SYM,Elegant,2017.0,15000.0,Đã sử dụng,Xe số,Dưới 50 cc,Đài Loan
6631,10.8,Wave 2019,Wave 2019 Bstp bao an ninh Chân đẹp Full Salaya Máy 54zc bô êm đít zin bao êm không khói 10tr800 ngay hệ alo em,Honda,Wave,2019.0,9999.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6632,65.5,Sh mode ABS 2024 1500km,Shmode bản đặc biệt bạc đen ABS xe date 2024 đăng kí lần đầu 2 10 2024 BSTP Q12 số đẹp 1 đời chủ Xe nhà đi kĩ chủ yếu trùm mền odo 1500km dán keo nguyên chiếc mới như hãng dẫn ra Mình đứng tên cavet đứng bán nha ace 65tr500 Ủy quyền hoặc kí mua bán ok hết nha Xem xe tại Bình Mỹ Củ Chi,Honda,SH Mode,2024.0,1525.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6633,14.3,Ex xún áo 57,135 xún áo 2010 Bstp 09c Btc Máy 57 êm không khói bx ga dẹp ic tím bô móc 14tr300 ngay hệ hú em,Yamaha,Exciter,2013.0,9999.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6634,5.5,cub 50cc làm 70cc nhẹ xe máy mới làm,Cup 50cc làm nhẹ 70cc nhẹ xe máy kêu về canh cò lại xe hiện dư xăng về anh em canh xăng lại là ok Có giấy tờ sk bị mờ nha anh em 5tr5 anh em nào có nhu cầu hú em khu vực củ chi,Honda,Cub,1988.0,9999.0,Đã sử dụng,Xe số,Dưới 50 cc,Việt Nam
6635,11.5,Bán xe Way Alpha lốc đen đời đầu biển số Tp,Dư xài nên bán xe tâm huyết xe giấy tờ đầy đủ không chính chủ ai nua lên nhà xem xe,Honda,Wave,2001.0,4567.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam
6636,50.0,bán xe ab 160 đk 2023 chính chủ,Xe zin 1 chủ từ đầu Odo 16k Đk tháng 06 2023,Honda,Air Blade,2023.0,300000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
6637,9.5,Sirius fi,Mua xe mới dư để lại cho em nào cần xe full chức năng đèn đề si nhan kèn còn đầy đủ máy êm ru xe nhà đi nên chăm sóc rất kỹ dàn con rất đẹp xe ko chính chủ viết giấy tay bao tranh chấp,Yamaha,Sirius,2014.0,60000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản
6638,65.5,Sh mode bạc ABS 10 2024 odo 1k5,Shmode bản đặc biệt bạc đen ABS xe date 2024 đăng kí lần đầu 2 10 2024 BSTP Q12 số đẹp 1 đời chủ Xe nhà đi kĩ chủ yếu trùm mền odo 1500km dán keo nguyên chiếc mới như hãng dẫn ra Đúng chủ đứng tên cavet đứng bán nha ace 65tr500 Xem xe tại 286 Ha Duy Phien Bình Mỹ Củ Chi,Honda,SH Mode,2024.0,1525.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6639,17.5,JUPITER FI BSTP 9 CHỦ CẦN BÁN,Xe BSTP 9 chủ E sử dụng hằng ngày E đứng bán không thông qua cò lái ưu tiên ký mua bán sang tên dứt điểm Nhớt motul 300v thay định kỳ 3500km lọc gió bugi thay định kỳ 10 000km Máy đã rớt đầu lòng can thiệp vệ sinh chuyên sâu cặp bánh mod sẵn vỏ vale tubeless Dàn chân cứng cáp hơn zin Yên tâm bào xuyên đêm cảng sau đặt hàng thủ công cứng cáp dày dặn nsd DID bố thắng hãng kèn đèn đề nghiêm chỉnh ACE mua xe sử dụng thì ko còn gì để bàn ae mua bán hay sử dụng Nếu có ý định tìm kiếm xe chưa rớt thì bỏ qua tin này cho đỡ mất thời gian đôi bên ACE gd nhanh gọn có quà kèm theo Xem xe tại củ chi tphcm ko bớt online Cảm ơn ace đã xem tin,Yamaha,Jupiter,2022.0,45000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6640,6.7,Bán xe Wa,Bán xe we máy êm mạnh Giá 6tr2 Bán tại nhà,Honda,Dòng khác,2007.0,19999.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật
6641,65.5,Sh mode ABS 2024 1500km,Shmode bản đặc biệt bạc đen ABS xe date 2024 đăng kí lần đầu 2 10 2024 BSTP Q12 số đẹp 1 đời chủ Xe nhà đi kĩ chủ yếu trùm mền odo 1500km dán keo nguyên chiếc mới như hãng dẫn ra Mình đứng tên cavet đứng bán nha ace 65tr500 Xem xe tại Bình Mỹ Củ Chi Ủy quyền hoặc kí mua bán đều ok nha ace,Honda,SH Mode,2024.0,1525.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6642,65.5,Sh mode ABS 10 2024 Odo 1k5,Pass chiếc Shmode bạc đen bản đặc biệt phanh ABS mới như hãng dẫn ra Xe đăng kí lần đầu 2 10 2024 date 2024 xe nhà đi kĩ chủ yếu trùm mền odo 1500km BSTP Q12 keo dán nguyên chiếc Xe 1 đời chủ mình đứng tên cavet đứng bán Ủy quyền hoặc kí mua bán đều được Giá bán 65tr500 Xem xe tại Bình Mỹ Củ Chi,Honda,SH Mode,2024.0,1525.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6643,7.8,sirius bstp máy êm,Cân bán sirius ngoại hình con đẹp xe mạnh cho ae đi làm ok xem xe tai nhà,Yamaha,Sirius,2012.0,65000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản
6644,9.0,Honda BLade 2017 bs tp,Nhà dư xe cần thanh lý bớt xe honda hiệu Blade Bs thành phố máy móc nguyên zin xe mạnh và lợi xăng giá bán 9tr xe mua lại không chính chủ bao tranh chấp ai quan tâm lh với em nha em xin cảm ơn,Honda,Blade,2017.0,13688.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6645,3.6,Xe thợ hồ aeoi,Bán cho chiếc xe anh Em Đi Cày cuốc máy móc em luôn xe không có bằng phán máy zin im nhanh gọn lẹ anh em ơi trả giá miễn,Yamaha,Sirius,2014.0,65880.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6646,7.5,Bán gấp xe 50,Học sinh ra trường không cần sử dụng nữa xe nguyên bản mới thay NHÔNG SÊN ĐĨA xịn 700k,SYM,Elegant,2019.0,28000.0,Đã sử dụng,Xe số,Dưới 50 cc,Đài Loan
6647,1.234567,Sirius 2018,E không nhu cầu đi nhiều cần thanh lý sirus RC đăng ký lần đầu 2018 chỉ có cavet không chính chủ cũng còn khá mới máy zin chưa sửa chữa biển số tỉnh Các a cho giá đuợc thì e bán,Yamaha,Sirius,2018.0,28000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6648,16.5,Exciter 150 zin cọp,Dư dùng nên thằng e nhờ đăng bán dùm xe máy zin chưa chạm êm như ru dàn ngoài leng keng xe chính chủ ký ủy quyền hay sang tên 1phut30giay ai cần alo e để xem xe nhé xem xe ở f16 đường Lê Đức Thọ gò vấp e cảm ơn,Yamaha,Exciter,2016.0,6868.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật
6649,10.0,cần bán cúp,Do nhà dư xe ma thiếu tiền trả nợ nên càn ra đi gấp Xe xinhan đèn còi đay đủ xe đang chạy bình thường,Honda,Cub,1997.0,111111.0,Đã sử dụng,Xe số,50 - 100 cc,Đang cập nhật
6650,5.0,xe ex zin êm 135 cho ai cần giá này tự hiểu,Xe zin nguyên cục xem xe ở củ chi ai cần lh,Yamaha,Exciter,2013.0,123456.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
6651,39.0,Cần bán gấp xe Django,Cần tiền chữa bệnh em bán gấp xe cưng Giá mong muốn 40 chai có thương lượng Sdt cũ đã mất Vui lòng liên hệ để xem xe Em cảm ơn em cần bán gấp chữa bệnh thông tin y đăng,Peugeot,Django,2022.0,21000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
6652,10.8,Chaly chính chủ,Xe dành cho anh chị em đi chợ ông bà già học Sinh đi học điều OK máy ngon Không cần sửa gì hết về chỉ đổ xăng là chạy,Honda,Chaly,1981.0,32514.0,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản
6653,18.0,JUPITER FI 9 CHỦ BSTP,Xe BSTP 9 chủ E sử dụng hằng ngày E đứng bán không thông qua cò lái ưu tiên ký mua bán sang tên dứt điểm Nhớt motul 300v thay định kỳ 3500km lọc gió bugi thay định kỳ 10 000km Máy đã rớt đầu lòng can thiệp vệ sinh chuyên sâu cặp bánh mod sẵn vỏ vale tubeless Dàn chân cứng cáp hơn zin nsd bố thắng còn khá kèn đèn đề nghiêm chỉnh ACE mua xe sử dụng thì ko còn gì để bàn ae mua bán hay sử dụng Nếu có ý định tìm kiếm xe chưa rớt thì bỏ qua tin này cho đỡ mất thời gian đôi bên ACE gd nhanh gọn có quà kèm theo Xem xe tại củ chi tphcm Lh Cảm ơn ace đã xem tin,Yamaha,Jupiter,2022.0,45000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6654,5.0,đề đay du zin kenh,Xe êm giay to day du đề ok het xe o cu chi zalo,Yamaha,Sirius,2009.0,4000.0,Đã sử dụng,Xe số,50 - 100 cc,Trung Quốc
6655,20.5,Xe Chính Chủ Exiter 150 một đời chủ,Kẹt tiền thanh lý xe ex 150 1 đời chủ Hiện tại đang nằm trong tiệm cầm đồ Giá ra đi 20tr Xe chủ yếu đi làm trùm mền Zin 100 ưu tiên Thợ thầy đi test xe để mua bán nhanh gọn lẹ,Yamaha,Exciter,2017.0,80000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản
6656,19.5,Cần ra đi con xe,Xe chạy êm ái bình thường đầy đủ chức năng smast key,Honda,Vision,2018.0,43579.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
6657,24.5,1s9a ctd 62sph,1s9a bs93 giao cmc máy 62sph đầu redleo lòng fasstek tay dên uma ic redleo bx redleo ga dẹp pô zin móc 62 đít zin êm như chó chết ngoại hình chân cẵng sạch sẽ leng keng Giá em bán 24tr500 Ae ngay hệ alo em,Yamaha,Exciter,2011.0,99999.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6658,2.75,Bán dùm anh xe Atila như hỉnh máy êm giấy tờ đủ,Xin đọc hết tin đăng dùm cám ơn cấn bán xe atila như hình giấy tờ đầy đủ xe đầy đủ chức năng zin theo xe vỏ ruột trước sau mới báo xăng congmet còn sài Ok tin còn là còn bán ACE cần đến xem tại nhà cho an tâm xin đừng nhắn tin vì bận đi làm gọi trực tiếp đến xem cám ơn,SYM,Attila,2006.0,20000.0,Đã sử dụng,Tay ga,50 - 100 cc,Đài Loan
6659,12.0,Bán xe Blade xe chính chủ,Xe chạy 22000 km 2 tháng bảo trì lần nên ae yên tâm Xe mẹ chạy nên cũng k hư hại gì đã thay sên,Honda,Blade,2018.0,22000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6660,6.0,Xe dư ít sử dụngcần bán lại,Xe dư ít sử dụng cần bán lại xe chính chủ rút hồ sơ dc anh chị quan tâm lh e ạ,SYM,Shark,2011.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Hàn Quốc
6661,19.5,bán xe vison 2017 chính chủ còn mới,Kẹt tiền bán xe e đag chạy Xe chính chủ còn zin từ a tới z Xe máy nổ êm ru Giá 19 5 qua xem xe tại nhà test thoải mái ạ,Honda,Vision,2017.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam
6662,21.5,Can tiền nen ban,Xe zin chính chủ nha đi nay kẹt tiền cần bán lai,Honda,Vision,2018.0,29000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
6663,18.0,cần bán ex,Ex 150 led bstp k9c full bộ giấy chứng xe zin rớt đầu bão dưỡng lòng new giá có mâm 8 cây thích nào lấy đó Alo sđt,Yamaha,Exciter,2019.0,10000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật
6664,5.5,Cần bán nhanh xe sym,Nhà dư ko sử dụng nay kẹt tiền bán lại cho ai cần Máy êm chạy ngon lành Fix nhẹ cho AE thiện trí Bstp,SYM,Angela,2019.0,123456.0,Đã sử dụng,Xe số,50 - 100 cc,Thái Lan
6665,10.8,Wave 2018,Xe nhật máy im cho anh chị chạy thoải máy không cần suy nghĩ hư bậy về chỉ đổ xăng là chạy không cần sửa chữa gì hết,Honda,Wave,2018.0,23451.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
6666,25.0,PCX 2014 chính chủ,Dư xe để không dùng đến nên cần bán lại Xe của mình đứng tên máy êm zin ngoại hình còn đẹp Xe lắp kính gió Givi bi cầu chính trong chóa hai bi led mini gầm Ai có nhu cầu liên hệ mình,Honda,PCX,2014.0,7000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
6667,26.0,Sonic xe nhà zin,mua mới 75tr ít đi bán lại anh em nào nhu cầu lh mới đi 26000km,Honda,Sonic,2020.0,26000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6668,25.5,Vespa Primavera 2014,Cần bán xe Vespa Primavera 2014 chính chủ kí bán xe giữ gìn nguyên con còn rất đẹp đi đúng 38 nghìn km đã lên đèn led 2 tầng gác chân xịn bảo dưỡng tại hãng đầy đủ Có bớt lộc cho ae có thiện ý muốn mua cảm ơn đã xem tin,Piaggio,Primavera,2014.0,386000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
6669,11.0,Cần Bán Xe Chính Chủ giấy tờ đầy đủ,Cần bán xe sirius 2019 odo 31649 chính chủ giấy tờ đầy đủ,Yamaha,Sirius,2019.0,31649.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6670,7.0,Cần bán chiếc Lu xăng cơ như hình,Cần bán chiếc Lu xăng cơ như hình Máy móc mới làm êm ái Gtdd 09c Bs72 Xem xe có fix Khu vực củ chi hóc môn bình dương,Yamaha,Luvias,2011.0,20000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
6671,8.5,Cần bán,Xe chạy mua về làm chạy không phải sửa sang gì,Honda,Wave,2008.0,31000.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản
6672,13.7,Cần bán ab 2010 xe đẹp máu im ko kêu không hú,Cần bán xe ab 2010 như hình xe đẹp máy im ru không kêu hú mua chạy rất ok ai cần alo cảm on,Honda,Air Blade,2010.0,17000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật
6673,3.2,Cần bán xe w giấy đầy đủ điện đề ok máy im ru,Cần bán xe như hình giấy đầy đủ điện đèn cồi ok máy im ru thắng ok mua về là đi ai cần a lô cam ơn,Honda,Future,2011.0,17000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật
6674,145.0,Lên Sóng Cho A E Hàng Nhập Ý 150i 2010 Sm106,Lên sóng cho anh em con hàng nhập ý giá đẹp Sh150i Nhập Ý Date2010 Sm106 Trắng Đen Sporty Đăng Ký 2010 Số máy 106 Màu xe Trắng Đen Sporty Biển số Chính Chủ G I Á 145 Chẹo là xong Xe chỉ bàn về giá không bàn về xe luôn Tình trạng Xe cam kết ZIN bao Zin chưa rớt đầu dàn ngoài long lanh chính chủ đi kĩ trắng như ngọc trinh Điện lửa sạc ic zin vô cùng ổn áp dàn hơi chắc nịch khỏi bàn nhìn cực chất cứng cáp như xe thùng Bao chơi bao quay đầu anh em chơi 6 tháng Zá 15xchẹo Chính Chủ Mua Bán Trực Tiếp Tại Nhà,Honda,SH,2011.0,20000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
6675,26.0,SUZUKI GSX 150 BSTP chính chủ,GSX 150 ĐK 2018 bstp ngay chủ odo chuẩn 15k khoá smk luôn xe zin nguyên bản thiện chí alo,Suzuki,GSX,2018.0,15500.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
6676,8.7,Xe Honda Wave S110 chính chủ nguyên zin biển TPHCM,Nhà dư xe nên thanh lý chính chủ ký giấy mua bán liền Xe thích hợp ACE mua đi làm đi học vì rất lợi xăng máy êm ru Xe cũ theo năm tháng mọi chức năng dùng tốt ạ Chỉ bớt xăng cộ không bớt được nhiều,Honda,Wave,2010.0,55555.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam
6677,11.0,Bstp Bao tranh chấp,Máy có chạm Im Mọi chức năng hoạt động tốt Ai cần alô trực tiếp e cảm ơn Ko tiếp tin nhắn,Honda,Wave,2002.0,200000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam
6678,40.0,Exciter 150 Trùm Mền 1 Chủ Chính Chủ Odo 300km,Cần bán Yamaha Exciter 150 đời 2017 Xe mới chạy 300km Chính chủ cần bán chiếc Yamaha Exciter 150 đời 2017 xe mua để lâu không sử dụng Mình Chính Chủ Đi đúng 300km từ lúc mua tới giờ Xe còn rất mới máy móc nguyên zin mọi chức năng hoạt động hoàn hảo như xe mới Mua mới từ chính hãng Yamaha một đời chủ Odo chỉ 300km cực kỳ hiếm gặp Xe được bảo quản kỹ Chỉ xước lông mèo Không cấn móp không đổ ngã chưa từng đi xa Giấy tờ đầy đủ hợp lệ sang tên nhanh gọn Xe thích hợp cho anh em nào cần một chiếc Exciter đẹp như xe thùng không phải lo về chất lượng Ai thực sự cần và hiểu giá trị của chiếc xe chạy lướt kiểu này thì liên hệ Giá bán 42tr Liên hệ Nếu bạn muốn mình chỉnh lại theo phong cách trang trọng hơn hoặc thêm hình ảnh mô tả cứ gửi yêu cầu nhé,Yamaha,Exciter,2017.0,300.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam
6679,39.0,Cần bán xe SH Mod 2018,SH mod đăng ký 12 2018 xe nữ chạy và đứng tên chính chủ xe chạy ít 34 ngàn bảng số 9 nút Xe dán keo từ lúc mua trong hãng Vì xe nặng quá Chị tôi muốn đổi xe khác nhẹ hơn Cảm ơn chợ tốt đăng tin,Honda,SH Mode,2018.0,34000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản
6680,65.0,SH150 chính chủ Bà Điểm Hóc Môn,SH150 chính chủ mua từ 2016 có clip hình ảnh chi tiết tư vấn xem giao dịch trực tiếp tại Bà Điểm Hóc Môn,Honda,SH,2016.0,45.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác
